Sales ID,Company Name,Model Name,Sub-Model Name,Engine CC,Bike Category,Top Sales State,Performance Rating,Ex-Showroom Price,On-Road Price,Profit,Manufacturing Year,KMPL,Weight,Cylinder Variant,Available Colors in Numbers,What are the Colors,Bike Versions,Clutch Type,Fuel System,Sales Date,Sales Month,Sales Quarter,Performance Category,Cost Price,Unit_Sales,Total_Sales
BAJ2022455263,Bajaj,Pulsar NS160,Pulsar NS160 Pro,160.3,Motorcycle,Manipur,8.0,215283,222354,21612,2022,74,133,1,3,"Blue, White, Green",Drum,Multi-plate,Fuel Injection,2015-01-04,January,1,Excellent,200742,826,137287198
BAJ2018211003,Bajaj,Chetak (Electric),Chetak (Electric) Pro,Electric,Scooter,Sikkim,8.1,171222,177669,18482,2018,72,95,4,2,"Green, White",Standard,Automatic,Carburetor,2015-01-05,January,1,Excellent,159187,826,137287198
BAJ2022724971,Bajaj,Platina 100,Platina 100 4V,102,Motorcycle,Arunachal Pradesh,6.6,221373,237793,27300,2022,72,126,4,2,"Red, Green",Drum,Multi-plate,Fuel Injection,2015-01-05,January,1,Excellent,210493,826,137287198
BAJ2017600789,Bajaj,CT 110X,CT 110X ABS,115.45,Motorcycle,Madhya Pradesh,5.8,100490,107372,22821,2017,67,177,1,4,"White, Black, Blue, Green",Standard,Wet,Carburetor,2015-01-05,January,1,Excellent,84551,826,137287198
BAJ2015556475,Bajaj,Pulsar 150,Pulsar 150 Standard,149.5,Motorcycle,Himachal Pradesh,9.0,123495,143109,23508,2015,61,125,4,2,"Black, Blue",Standard,Multi-plate,Carburetor,2015-01-05,January,1,Excellent,119601,826,137287198
BAJ2019552833,Bajaj,Platina 100,Platina 100 Pro,102,Motorcycle,Odisha,5.2,224032,234294,27033,2019,61,106,2,4,"Blue, Red, Black, Green",Drum,Multi-plate,Fuel Injection,2015-01-05,January,1,Excellent,207261,826,137287198
BAJ2023649919,Bajaj,Avenger Cruise 220,Avenger Cruise 220 Pro,220,Motorcycle,Andhra Pradesh,6.2,70352,80973,27085,2023,56,202,2,2,"Blue, Red",Disc,Automatic,Fuel Injection,2015-01-06,January,1,Excellent,53888,826,137287198
BAJ2019965699,Bajaj,Chetak (Electric),Chetak (Electric) ABS,Electric,Scooter,Chhattisgarh,8.4,97513,116482,41120,2019,42,151,4,5,"Black, Blue, White, Green, Red",Drum,Automatic,Carburetor,2015-01-06,January,1,Good,75362,826,137287198
BAJ2014606495,Bajaj,Chetak (Electric),Chetak (Electric) Standard,Electric,Scooter,Bihar,6.6,79299,94582,48374,2014,62,142,4,5,"Red, Black, Green, Blue, White",Drum,Wet,Carburetor,2015-01-07,January,1,Excellent,46208,826,137287198
BAJ2020809524,Bajaj,Pulsar RS200,Pulsar RS200 ABS,199.5,Motorcycle,Arunachal Pradesh,8.8,239813,250869,42984,2020,66,120,4,5,"Black, Green, White, Blue, Red",Drum,Multi-plate,Carburetor,2015-01-07,January,1,Excellent,207885,826,137287198
BAJ2019797027,Bajaj,Avenger Cruise 220,Avenger Cruise 220 4V,220,Motorcycle,Nagaland,9.1,129562,136779,12636,2019,42,154,1,2,"Black, White",Drum,Multi-plate,Fuel Injection,2015-01-08,January,1,Good,124143,826,137287198
BAJ2016122276,Bajaj,Pulsar RS200,Pulsar RS200 4V,199.5,Motorcycle,Andhra Pradesh,9.2,93638,98758,18500,2016,31,139,2,5,"Black, Blue, Green, Red, White",ABS,Multi-plate,Fuel Injection,2015-01-10,January,1,Average,80258,826,137287198
BAJ2024342140,Bajaj,CT 110X,CT 110X ABS,115.45,Motorcycle,Tamil Nadu,9.6,213212,228003,32096,2024,78,113,1,4,"White, Red, Blue, Black",Drum,Dry,Carburetor,2015-01-10,January,1,Excellent,195907,826,137287198
BAJ2018176980,Bajaj,Chetak (Electric),Chetak (Electric) Pro,Electric,Scooter,Arunachal Pradesh,5.8,231901,243004,10521,2018,56,227,2,4,"Black, Red, White, Blue",ABS,Dry,Carburetor,2015-01-10,January,1,Excellent,232483,826,137287198
BAJ2020206214,Bajaj,Chetak (Electric),Chetak (Electric) ABS,Electric,Scooter,Jharkhand,8.9,206430,219128,29466,2020,74,116,4,2,"Black, Green",ABS,Dry,Carburetor,2015-01-10,January,1,Excellent,189662,826,137287198
BAJ2023183838,Bajaj,Chetak (Electric),Chetak (Electric) Standard,Electric,Scooter,Assam,9.7,88695,93742,34611,2023,56,102,2,5,"Green, Blue, Black, White, Red",Standard,Dry,Fuel Injection,2015-01-10,January,1,Excellent,59131,826,137287198
BAJ2020878685,Bajaj,Dominar 250,Dominar 250 Pro,248.77,Motorcycle,Maharashtra,7.7,64772,73471,45899,2020,54,144,2,2,"White, Black",Disc,Automatic,Fuel Injection,2015-01-11,January,1,Excellent,27572,826,137287198
BAJ2022271336,Bajaj,Chetak (Electric),Chetak (Electric) Pro,Electric,Scooter,Manipur,5.5,242183,257765,25955,2022,39,130,4,4,"White, Red, Blue, Green",Drum,Automatic,Fuel Injection,2015-01-12,January,1,Average,231810,826,137287198
BAJ2023327596,Bajaj,Chetak (Electric),Chetak (Electric) Standard,Electric,Scooter,West Bengal,5.9,122485,137086,18835,2023,73,182,2,3,"Blue, Black, Green",Drum,Multi-plate,Carburetor,2015-01-12,January,1,Excellent,118251,826,137287198
BAJ2016317934,Bajaj,Platina 100,Platina 100 Pro,102,Motorcycle,Tripura,7.6,112243,131821,15852,2016,63,126,2,2,"Red, White",Standard,Dry,Fuel Injection,2015-01-12,January,1,Excellent,115969,826,137287198
BAJ2018270711,Bajaj,Avenger Cruise 220,Avenger Cruise 220 ABS,220,Motorcycle,Odisha,9.6,186539,203885,12536,2018,36,235,1,3,"Black, Red, Green",Standard,Automatic,Fuel Injection,2015-01-13,January,1,Average,191349,826,137287198
BAJ2017933298,Bajaj,Platina 100,Platina 100 ABS,102,Motorcycle,Manipur,5.8,87704,105222,45045,2017,43,232,2,3,"Red, Green, Black",Drum,Dry,Fuel Injection,2015-01-13,January,1,Good,60177,826,137287198
BAJ2020701143,Bajaj,Pulsar 150,Pulsar 150 4V,149.5,Motorcycle,Jharkhand,5.8,219079,237772,37800,2020,76,210,1,4,"Red, Green, Blue, White",Drum,Multi-plate,Carburetor,2015-01-13,January,1,Excellent,199972,826,137287198
BAJ2023527131,Bajaj,Chetak (Electric),Chetak (Electric) Pro,Electric,Scooter,Uttar Pradesh,5.3,246292,256835,39204,2023,68,215,2,5,"Blue, White, Red, Green, Black",Disc,Multi-plate,Fuel Injection,2015-01-14,January,1,Excellent,217631,826,137287198
BAJ2020799741,Bajaj,CT 110X,CT 110X Pro,115.45,Motorcycle,Karnataka,7.9,203164,214750,11295,2020,59,139,4,5,"White, Black, Blue, Red, Green",Drum,Wet,Fuel Injection,2015-01-14,January,1,Excellent,203455,826,137287198
BAJ2023527387,Bajaj,Chetak (Electric),Chetak (Electric) Standard,Electric,Scooter,Tamil Nadu,8.8,226246,239440,42089,2023,37,151,2,4,"Black, Red, White, Green",ABS,Wet,Fuel Injection,2015-01-14,January,1,Average,197351,826,137287198
BAJ2018348197,Bajaj,Chetak (Electric),Chetak (Electric) Standard,Electric,Scooter,Manipur,6.4,68916,85666,22442,2018,52,191,1,5,"Red, Blue, White, Black, Green",Disc,Dry,Fuel Injection,2015-01-14,January,1,Excellent,63224,826,137287198
BAJ2020492650,Bajaj,Chetak (Electric),Chetak (Electric) 4V,Electric,Scooter,Punjab,5.8,94311,101191,12347,2020,57,161,2,2,"Blue, White",ABS,Dry,Fuel Injection,2015-01-14,January,1,Excellent,88844,826,137287198
BAJ2019524243,Bajaj,Chetak (Electric),Chetak (Electric) Pro,Electric,Scooter,Maharashtra,8.9,155474,174216,13501,2019,65,120,4,5,"Black, White, Blue, Green, Red",ABS,Dry,Carburetor,2015-01-15,January,1,Excellent,160715,826,137287198
BAJ2016688668,Bajaj,Pulsar 150,Pulsar 150 4V,149.5,Motorcycle,Maharashtra,8.0,224093,233335,17110,2016,57,198,4,4,"Green, Red, Blue, Black",Disc,Dry,Fuel Injection,2015-01-15,January,1,Excellent,216225,826,137287198
BAJ2017436878,Bajaj,Chetak (Electric),Chetak (Electric) ABS,Electric,Scooter,Tripura,5.8,205693,217273,10797,2017,75,107,1,3,"White, Black, Red",Drum,Wet,Fuel Injection,2015-01-16,January,1,Excellent,206476,826,137287198
BAJ2016464483,Bajaj,Chetak (Electric),Chetak (Electric) Standard,Electric,Scooter,Maharashtra,9.6,82399,90489,14798,2016,46,132,2,2,"Red, White",Standard,Multi-plate,Fuel Injection,2015-01-16,January,1,Good,75691,826,137287198
BAJ2018942354,Bajaj,Chetak (Electric),Chetak (Electric) Standard,Electric,Scooter,Maharashtra,5.7,110903,128751,39946,2018,59,145,1,4,"White, Red, Blue, Green",Disc,Wet,Carburetor,2015-01-18,January,1,Excellent,88805,826,137287198
BAJ2017942478,Bajaj,Dominar 250,Dominar 250 Standard,248.77,Motorcycle,Bihar,9.8,84338,101816,47742,2017,66,201,4,2,"Black, Green",Disc,Multi-plate,Carburetor,2015-01-18,January,1,Excellent,54074,826,137287198
BAJ2024493569,Bajaj,Avenger Cruise 220,Avenger Cruise 220 ABS,220,Motorcycle,Himachal Pradesh,8.6,151228,160339,42144,2024,77,194,1,3,"White, Black, Red",ABS,Wet,Fuel Injection,2015-01-18,January,1,Excellent,118195,826,137287198
BAJ2016422351,Bajaj,Dominar 250,Dominar 250 ABS,248.77,Motorcycle,Manipur,6.1,84919,95379,20634,2016,43,133,4,3,"Green, Blue, Black",ABS,Multi-plate,Fuel Injection,2015-01-18,January,1,Good,74745,826,137287198
BAJ2019711253,Bajaj,Chetak (Electric),Chetak (Electric) 4V,Electric,Scooter,Tamil Nadu,6.1,113931,123003,18430,2019,30,222,2,3,"White, Blue, Green",Disc,Dry,Carburetor,2015-01-19,January,1,Average,104573,826,137287198
BAJ2019786470,Bajaj,Platina 100,Platina 100 Pro,102,Motorcycle,Punjab,5.0,242624,248257,16977,2019,44,204,2,3,"White, Black, Blue",Drum,Dry,Fuel Injection,2015-01-19,January,1,Good,231280,826,137287198
BAJ2018974128,Bajaj,Pulsar 150,Pulsar 150 Standard,149.5,Motorcycle,Gujarat,9.1,224557,232022,48872,2018,30,130,4,3,"Black, Blue, Red",ABS,Wet,Fuel Injection,2015-01-19,January,1,Average,183150,826,137287198
BAJ2014470776,Bajaj,Pulsar NS160,Pulsar NS160 Pro,160.3,Motorcycle,Madhya Pradesh,8.0,224445,240266,18561,2014,52,219,2,4,"Black, White, Blue, Green",Standard,Wet,Carburetor,2015-01-19,January,1,Excellent,221705,826,137287198
BAJ2015633954,Bajaj,Pulsar 150,Pulsar 150 4V,149.5,Motorcycle,Kerala,5.5,54210,62341,17648,2015,48,107,1,4,"Red, White, Blue, Green",Drum,Dry,Carburetor,2015-01-19,January,1,Good,44693,826,137287198
BAJ2015994526,Bajaj,Platina 100,Platina 100 Standard,102,Motorcycle,Mizoram,6.7,113960,122100,31917,2015,75,105,4,4,"Red, Green, Black, White",Standard,Multi-plate,Fuel Injection,2015-01-20,January,1,Excellent,90183,826,137287198
BAJ2021775570,Bajaj,Pulsar RS200,Pulsar RS200 Standard,199.5,Motorcycle,Arunachal Pradesh,5.7,129018,139391,19514,2021,43,206,2,3,"Blue, Red, Green",ABS,Wet,Carburetor,2015-01-20,January,1,Good,119877,826,137287198
BAJ2013492428,Bajaj,Dominar 250,Dominar 250 4V,248.77,Motorcycle,Nagaland,9.1,239149,257753,20512,2013,37,165,1,3,"White, Red, Blue",Standard,Dry,Carburetor,2015-01-21,January,1,Average,237241,826,137287198
BAJ2015153445,Bajaj,Pulsar 150,Pulsar 150 Standard,149.5,Motorcycle,Telangana,9.9,212067,230735,41277,2015,58,179,4,5,"White, Black, Red, Green, Blue",Drum,Multi-plate,Carburetor,2015-01-21,January,1,Excellent,189458,826,137287198
BAJ2016200988,Bajaj,Avenger Cruise 220,Avenger Cruise 220 Standard,220,Motorcycle,Bihar,7.7,54225,67932,24307,2016,80,110,2,4,"Black, White, Red, Blue",ABS,Dry,Fuel Injection,2015-01-22,January,1,Excellent,43625,826,137287198
BAJ2023915751,Bajaj,Chetak (Electric),Chetak (Electric) Pro,Electric,Scooter,Haryana,5.6,128654,137481,15484,2023,66,209,4,4,"Blue, White, Black, Green",ABS,Multi-plate,Fuel Injection,2015-01-22,January,1,Excellent,121997,826,137287198
BAJ2013550591,Bajaj,Chetak (Electric),Chetak (Electric) Standard,Electric,Scooter,Goa,7.1,62363,76348,31218,2013,65,180,4,3,"Black, Green, Blue",ABS,Wet,Fuel Injection,2015-01-23,January,1,Excellent,45130,826,137287198
BAJ2016657493,Bajaj,Chetak (Electric),Chetak (Electric) ABS,Electric,Scooter,Gujarat,5.9,100766,111380,37771,2016,36,240,4,5,"Blue, Green, Black, White, Red",Drum,Dry,Carburetor,2015-01-23,January,1,Average,73609,826,137287198
BAJ2016210486,Bajaj,Avenger Cruise 220,Avenger Cruise 220 4V,220,Motorcycle,Telangana,7.9,120276,135635,15558,2016,62,121,4,2,"White, Blue",Disc,Automatic,Fuel Injection,2015-01-23,January,1,Excellent,120077,826,137287198
BAJ2017897900,Bajaj,CT 110X,CT 110X Pro,115.45,Motorcycle,Haryana,5.9,167570,185650,49843,2017,46,168,1,4,"Blue, Red, White, Black",ABS,Automatic,Carburetor,2015-01-23,January,1,Good,135807,826,137287198
BAJ2022952572,Bajaj,Chetak (Electric),Chetak (Electric) ABS,Electric,Scooter,Goa,7.3,65110,84757,45883,2022,61,189,2,4,"Green, Red, Black, White",Disc,Dry,Fuel Injection,2015-01-24,January,1,Excellent,38874,826,137287198
BAJ2015901784,Bajaj,Platina 100,Platina 100 4V,102,Motorcycle,Karnataka,9.0,208651,222406,35148,2015,72,92,4,3,"Red, Blue, White",ABS,Automatic,Fuel Injection,2015-01-24,January,1,Excellent,187258,826,137287198
BAJ2016946447,Bajaj,Chetak (Electric),Chetak (Electric) Pro,Electric,Scooter,Manipur,8.0,233352,245843,28565,2016,34,180,2,5,"White, Green, Blue, Red, Black",Standard,Wet,Fuel Injection,2015-01-24,January,1,Average,217278,826,137287198
BAJ2017453815,Bajaj,Pulsar RS200,Pulsar RS200 Standard,199.5,Motorcycle,Uttarakhand,8.3,213777,221883,39647,2017,46,214,1,4,"White, Blue, Black, Green",Standard,Automatic,Fuel Injection,2015-01-24,January,1,Good,182236,826,137287198
BAJ2020698984,Bajaj,CT 110X,CT 110X 4V,115.45,Motorcycle,Chhattisgarh,7.5,117046,130390,43654,2020,73,145,2,3,"Green, Blue, Black",ABS,Wet,Fuel Injection,2015-01-24,January,1,Excellent,86736,826,137287198
BAJ2017139972,Bajaj,Chetak (Electric),Chetak (Electric) ABS,Electric,Scooter,Manipur,5.5,215125,228209,37716,2017,70,219,2,5,"Green, Red, Black, White, Blue",Disc,Multi-plate,Fuel Injection,2015-01-24,January,1,Excellent,190493,826,137287198
BAJ2019211476,Bajaj,Chetak (Electric),Chetak (Electric) Standard,Electric,Scooter,Uttar Pradesh,7.3,200676,206535,20095,2019,65,243,1,4,"Red, Green, Black, Blue",Disc,Automatic,Fuel Injection,2015-01-24,January,1,Excellent,186440,826,137287198
BAJ2022795734,Bajaj,Chetak (Electric),Chetak (Electric) Standard,Electric,Scooter,Madhya Pradesh,7.8,64539,80487,36681,2022,34,108,1,5,"White, Black, Green, Blue, Red",Disc,Wet,Fuel Injection,2015-01-24,January,1,Average,43806,826,137287198
BAJ2019991490,Bajaj,Chetak (Electric),Chetak (Electric) Standard,Electric,Scooter,Punjab,9.8,73029,87720,26191,2019,38,162,1,3,"Red, Blue, Green",Drum,Automatic,Carburetor,2015-01-24,January,1,Average,61529,826,137287198
BAJ2015688175,Bajaj,Chetak (Electric),Chetak (Electric) ABS,Electric,Scooter,Haryana,6.1,155082,166496,11224,2015,59,241,4,5,"Red, White, Black, Blue, Green",ABS,Dry,Fuel Injection,2015-01-25,January,1,Excellent,155272,826,137287198
BAJ2018346230,Bajaj,Platina 100,Platina 100 Pro,102,Motorcycle,Assam,9.2,195636,204214,27042,2018,77,124,4,5,"White, Red, Black, Blue, Green",Standard,Automatic,Fuel Injection,2015-01-26,January,1,Excellent,177172,826,137287198
BAJ2022297468,Bajaj,Chetak (Electric),Chetak (Electric) ABS,Electric,Scooter,Manipur,7.6,102180,113363,20090,2022,70,169,4,5,"Blue, Black, Green, White, Red",Disc,Automatic,Fuel Injection,2015-01-26,January,1,Excellent,93273,826,137287198
BAJ2019736869,Bajaj,Chetak (Electric),Chetak (Electric) ABS,Electric,Scooter,Gujarat,8.4,118062,130827,38792,2019,70,249,4,3,"Green, White, Red",Drum,Wet,Fuel Injection,2015-01-27,January,1,Excellent,92035,826,137287198
BAJ2014578094,Bajaj,Chetak (Electric),Chetak (Electric) ABS,Electric,Scooter,Andhra Pradesh,5.2,195401,211774,25495,2014,33,91,1,5,"White, Green, Blue, Red, Black",Disc,Automatic,Carburetor,2015-01-28,January,1,Average,186279,826,137287198
BAJ2018777588,Bajaj,Chetak (Electric),Chetak (Electric) Standard,Electric,Scooter,Telangana,6.9,63531,78342,16154,2018,50,236,1,4,"White, Green, Black, Blue",Drum,Automatic,Carburetor,2015-01-28,January,1,Good,62188,826,137287198
BAJ2022112347,Bajaj,Chetak (Electric),Chetak (Electric) ABS,Electric,Scooter,Gujarat,5.3,239102,256024,28612,2022,56,172,4,2,"Black, Red",Drum,Automatic,Carburetor,2015-01-29,January,1,Excellent,227412,826,137287198
BAJ2020860909,Bajaj,Pulsar NS160,Pulsar NS160 Standard,160.3,Motorcycle,Madhya Pradesh,8.1,166483,179080,11173,2020,53,141,2,5,"Black, Blue, White, Green, Red",ABS,Multi-plate,Fuel Injection,2015-01-30,January,1,Excellent,167907,826,137287198
BAJ2021101274,Bajaj,Chetak (Electric),Chetak (Electric) 4V,Electric,Scooter,Gujarat,6.0,122716,133673,23736,2021,66,93,1,3,"Green, White, Blue",ABS,Automatic,Carburetor,2015-01-30,January,1,Excellent,109937,826,137287198
BAJ2023526440,Bajaj,Chetak (Electric),Chetak (Electric) 4V,Electric,Scooter,Bihar,7.9,183330,193073,12559,2023,47,132,4,2,"Red, Blue",Disc,Dry,Fuel Injection,2015-01-30,January,1,Good,180514,826,137287198
BAJ2014821951,Bajaj,Dominar 250,Dominar 250 ABS,248.77,Motorcycle,Andhra Pradesh,5.5,128442,146336,30036,2014,35,162,2,5,"Black, Red, Blue, White, Green",ABS,Dry,Carburetor,2015-01-31,January,1,Average,116300,826,137287198
BAJ2018830383,Bajaj,Avenger Cruise 220,Avenger Cruise 220 4V,220,Motorcycle,Jharkhand,9.1,233710,250879,20206,2018,61,188,4,3,"Red, Blue, Green",Standard,Wet,Carburetor,2015-01-31,January,1,Excellent,230673,826,137287198
BAJ2015635171,Bajaj,Avenger Cruise 220,Avenger Cruise 220 Pro,220,Motorcycle,Goa,9.2,203526,217146,16919,2015,68,187,1,4,"White, Blue, Red, Black",Standard,Multi-plate,Fuel Injection,2015-01-31,January,1,Excellent,200227,826,137287198
BAJ2018238924,Bajaj,Pulsar 150,Pulsar 150 Pro,149.5,Motorcycle,Chhattisgarh,5.3,237666,251290,16358,2018,50,152,4,2,"Green, White",ABS,Multi-plate,Fuel Injection,2015-01-31,January,1,Good,234932,826,137287198
BAJ2013643033,Bajaj,Chetak (Electric),Chetak (Electric) Pro,Electric,Scooter,Bihar,5.9,219932,231332,26709,2013,49,101,4,3,"Red, Black, Blue",Drum,Wet,Fuel Injection,2015-01-31,January,1,Good,204623,826,137287198
BAJ2017957327,Bajaj,Pulsar NS160,Pulsar NS160 Standard,160.3,Motorcycle,Uttar Pradesh,9.1,174112,194043,12008,2017,66,144,2,2,"Black, Red",Drum,Multi-plate,Fuel Injection,2015-01-31,January,1,Excellent,182035,826,137287198
BAJ2020892684,Bajaj,Chetak (Electric),Chetak (Electric) ABS,Electric,Scooter,West Bengal,8.8,90122,106436,18785,2020,45,232,2,3,"Green, Red, White",Disc,Wet,Fuel Injection,2015-02-01,February,1,Good,87651,752,120795699
BAJ2017664083,Bajaj,Chetak (Electric),Chetak (Electric) Standard,Electric,Scooter,Nagaland,8.2,163715,175171,34341,2017,62,197,1,4,"Green, Black, Red, White",Standard,Multi-plate,Fuel Injection,2015-02-01,February,1,Excellent,140830,752,120795699
BAJ2015444833,Bajaj,Avenger Cruise 220,Avenger Cruise 220 Pro,220,Motorcycle,Madhya Pradesh,5.1,72345,92343,33266,2015,51,152,4,5,"Red, White, Green, Blue, Black",Standard,Wet,Carburetor,2015-02-01,February,1,Excellent,59077,752,120795699
BAJ2021701546,Bajaj,Pulsar RS200,Pulsar RS200 ABS,199.5,Motorcycle,Goa,7.4,139411,150328,43447,2021,45,134,2,3,"Red, Blue, White",ABS,Wet,Carburetor,2015-02-01,February,1,Good,106881,752,120795699
BAJ2022102442,Bajaj,Chetak (Electric),Chetak (Electric) 4V,Electric,Scooter,Himachal Pradesh,8.6,215219,231929,37252,2022,49,214,4,4,"Black, White, Green, Blue",Drum,Wet,Carburetor,2015-02-02,February,1,Good,194677,752,120795699
BAJ2024451978,Bajaj,Chetak (Electric),Chetak (Electric) Pro,Electric,Scooter,Karnataka,6.9,151701,167869,46142,2024,67,192,2,5,"White, Black, Blue, Green, Red",Drum,Wet,Carburetor,2015-02-02,February,1,Excellent,121727,752,120795699
BAJ2016952329,Bajaj,Dominar 250,Dominar 250 Pro,248.77,Motorcycle,Odisha,6.8,70209,75333,44966,2016,55,236,2,2,"Red, White",ABS,Multi-plate,Carburetor,2015-02-02,February,1,Excellent,30367,752,120795699
BAJ2018366875,Bajaj,Dominar 250,Dominar 250 Pro,248.77,Motorcycle,Uttarakhand,9.6,164296,183388,10430,2018,34,145,4,2,"Blue, White",Drum,Dry,Fuel Injection,2015-02-02,February,1,Average,172958,752,120795699
BAJ2016844638,Bajaj,Chetak (Electric),Chetak (Electric) ABS,Electric,Scooter,Gujarat,7.8,127855,142699,32771,2016,43,234,1,3,"Black, White, Red",Standard,Multi-plate,Carburetor,2015-02-02,February,1,Good,109928,752,120795699
BAJ2018430480,Bajaj,Chetak (Electric),Chetak (Electric) 4V,Electric,Scooter,Chhattisgarh,6.9,95725,114421,49412,2018,60,215,1,3,"Red, White, Green",ABS,Multi-plate,Fuel Injection,2015-02-02,February,1,Excellent,65009,752,120795699
BAJ2022103504,Bajaj,Chetak (Electric),Chetak (Electric) 4V,Electric,Scooter,Bihar,5.2,73269,83296,30899,2022,67,100,2,3,"Black, Green, Blue",Standard,Dry,Carburetor,2015-02-03,February,1,Excellent,52397,752,120795699
BAJ2017144651,Bajaj,Pulsar 150,Pulsar 150 Standard,149.5,Motorcycle,Arunachal Pradesh,7.9,223995,232794,45916,2017,66,178,4,4,"Red, Blue, Black, White",ABS,Multi-plate,Fuel Injection,2015-02-04,February,1,Excellent,186878,752,120795699
BAJ2021757223,Bajaj,Chetak (Electric),Chetak (Electric) Pro,Electric,Scooter,Uttarakhand,9.6,177220,184000,44634,2021,38,179,4,4,"Red, White, Black, Blue",Disc,Dry,Fuel Injection,2015-02-04,February,1,Average,139366,752,120795699
BAJ2016377457,Bajaj,Chetak (Electric),Chetak (Electric) Pro,Electric,Scooter,Nagaland,8.5,184252,200794,17964,2016,61,239,4,3,"White, Black, Blue",Disc,Wet,Carburetor,2015-02-05,February,1,Excellent,182830,752,120795699
BAJ2017393835,Bajaj,Dominar 250,Dominar 250 Pro,248.77,Motorcycle,Meghalaya,5.9,158143,163170,34665,2017,36,219,4,3,"White, Black, Blue",Standard,Dry,Carburetor,2015-02-05,February,1,Average,128505,752,120795699
BAJ2016574227,Bajaj,Pulsar NS160,Pulsar NS160 ABS,160.3,Motorcycle,Meghalaya,7.9,125012,135498,16762,2016,30,176,1,3,"Blue, Black, White",Drum,Multi-plate,Carburetor,2015-02-05,February,1,Average,118736,752,120795699
BAJ2020201421,Bajaj,Chetak (Electric),Chetak (Electric) 4V,Electric,Scooter,Madhya Pradesh,7.0,145467,163913,36445,2020,59,162,1,5,"White, Green, Red, Black, Blue",ABS,Wet,Carburetor,2015-02-05,February,1,Excellent,127468,752,120795699
BAJ2019406215,Bajaj,Chetak (Electric),Chetak (Electric) Standard,Electric,Scooter,Meghalaya,9.9,144956,151434,11286,2019,79,128,4,3,"Black, White, Blue",ABS,Dry,Fuel Injection,2015-02-06,February,1,Excellent,140148,752,120795699
BAJ2020455013,Bajaj,Avenger Cruise 220,Avenger Cruise 220 Pro,220,Motorcycle,Nagaland,8.3,184766,203623,46380,2020,49,201,4,2,"Black, Red",ABS,Automatic,Fuel Injection,2015-02-06,February,1,Good,157243,752,120795699
BAJ2017351417,Bajaj,Chetak (Electric),Chetak (Electric) Pro,Electric,Scooter,West Bengal,7.7,125098,138072,12724,2017,32,113,4,2,"Blue, Black",ABS,Wet,Fuel Injection,2015-02-08,February,1,Average,125348,752,120795699
